Departamento;Municipio;codigo_prestador;nombre_prestador;codigo_habilitacion;numero_sede;nombre;tipo_zona;direccion;barrio;cepo_codigo;centro_poblado;fecha_apertura;nits_nit;naju_codigo;naturaleza;clpr_codigo;clase_prestador;ese;nivel;caracter;sede_principal;habilitado;numero_sede_principal;fecha_corte_REPS
Bolívar;CANTAGALLO;1316000135;ESE CENTRO DE SALUD CON CAMAS DE CANTAGALLO;1316000135;03;PUESTO DE SALUD SAN LORENZO;RURAL;CORREGIMIENTO SAN LORENZO;;;;20170217;829001887;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;CANTAGALLO;1316000135;ESE CENTRO DE SALUD CON CAMAS DE CANTAGALLO;1316000135;04;CENTRO DE SALUD LA VICTORIA;RURAL;LA VICTORIA;;;;20170217;829001887;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;CICUCO;1318800295;E.S.E HOSPITAL LOCAL DE CICUCO;1318800295;01;HOSPITAL LOCAL DE CICUCO;URBANA;CALLE 17 # 14-69;CENTRO;;;20190423;806007161;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;SI;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;CICUCO;1318800295;E.S.E HOSPITAL LOCAL DE CICUCO;1318800295;15;CENTRO DE SALUD PUNTA DE CARTAGENA;URBANA;CENTRO CALLE 6 - 5;CENTRO;13188000;CICUCO;20191003;806007161;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;CÓRDOBA;1321200029;ESE CENTRO DE SALUD CON CAMAS CORDOBA BOLIVAR;1321200029;05;PUESTO DE SALUD DE GUAIMARAL;RURAL;CALLE PRINCIPAL;;13212001;GUAIMARAL;20120424;806012905;4;Pública;1;Instituciones - IPS;SI;1;DEPARTAMENTAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;CÓRDOBA;1321200029;ESE CENTRO DE SALUD CON CAMAS CORDOBA BOLIVAR;1321200029;10;PUESTO DE SALUD DE MARTIN ALONSO;RURAL;CALLE PRINCIPAL;;;;20120608;806012905;4;Pública;1;Instituciones - IPS;SI;1;DEPARTAMENTAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;CÓRDOBA;1321200029;ESE CENTRO DE SALUD CON CAMAS CORDOBA BOLIVAR;1321200029;07;PUESTO DE SALUD DE PUEBLO NUEVO;RURAL;CALLE PRINCIPAL;;;;20120424;806012905;4;Pública;1;Instituciones - IPS;SI;1;DEPARTAMENTAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;CÓRDOBA;1321200029;ESE CENTRO DE SALUD CON CAMAS CORDOBA BOLIVAR;1321200029;02;PUESTO DE SALUD DE SALUD TACAMOCHO;RURAL;CALLE PRINCIPAL;;13212008;TACAMOCHO;20120424;806012905;4;Pública;1;Instituciones - IPS;SI;1;DEPARTAMENTAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;CÓRDOBA;1321200029;ESE CENTRO DE SALUD CON CAMAS CORDOBA BOLIVAR;1321200029;04;PUESTO DE SALUD DE SAN ANDRES;RURAL;CALLE PRINCIPAL;;13212005;SAN ANDRÉS;20120424;806012905;4;Pública;1;Instituciones - IPS;SI;1;DEPARTAMENTAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;CÓRDOBA;1321200029;ESE CENTRO DE SALUD CON CAMAS CORDOBA BOLIVAR;1321200029;09;PUESTO DE SALUD DE SANTA LUCIA;RURAL;CALLE PRINCIPAL;;;;20120608;806012905;4;Pública;1;Instituciones - IPS;SI;1;DEPARTAMENTAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;CÓRDOBA;1321200029;ESE CENTRO DE SALUD CON CAMAS CORDOBA BOLIVAR;1321200029;08;PUESTO DE SALUD DE SINCELEJITO;RURAL;CALLE PRINCIPAL;;13212006;SINCELEJITO;20120608;806012905;4;Pública;1;Instituciones - IPS;SI;1;DEPARTAMENTAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;CÓRDOBA;1321200029;ESE CENTRO DE SALUD CON CAMAS CORDOBA BOLIVAR;1321200029;03;PUESTO DE SALUD DE TACAMOCHITO;RURAL;CALLE PRINCIPAL;;13212007;TACAMOCHITO;20120424;806012905;4;Pública;1;Instituciones - IPS;SI;1;DEPARTAMENTAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;CÓRDOBA;1321200029;ESE CENTRO DE SALUD CON CAMAS CORDOBA BOLIVAR;1321200029;01;ESE CENTRO DE SALUD CON CAMAS CORDOBA BOLIVAR;URBANA;CALLE PRINCIPAL;ARRIBA;13212000;CÓRDOBA;20110527;806012905;4;Pública;1;Instituciones - IPS;SI;1;DEPARTAMENTAL;SI;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;EL CARMEN DE BOLÍVAR;1324400091;ESE CENTRO DE SALUD GIOVANI CRISTINI;1324400091;08;CENTRO DE SALUD BURECHE;URBANA;CALLE 21 N 56 - 84;BURECHE;;;20190529;806007801;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;EL CARMEN DE BOLÍVAR;1324400091;ESE CENTRO DE SALUD GIOVANI CRISTINI;1324400091;01;E.S.E. CENTRO DE SALUD GIOVANI CRISTINI IPS MUNICIPAL;URBANA;CALLE 28 CRA 39 ESQUINA BARRIO LOS MANGOS;LOS MANGOS;;;20030327;806007801;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;SI;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;EL CARMEN DE BOLÍVAR;1324400091;ESE CENTRO DE SALUD GIOVANI CRISTINI;1324400091;04;CENTRO DE SALUD VILLA DEL ROSARIO;RURAL;CALLE PRINCIPAL DEL SALADO;EL SALADO;;;20110216;806007801;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;EL CARMEN DE BOLÍVAR;1324400091;ESE CENTRO DE SALUD GIOVANI CRISTINI;1324400091;03;CENTRO DE SALUD MACAYEPOS;RURAL;CALLE PRINCIPAL MACAYEPOS;CALLE PRINCIPAL;;;20110216;806007801;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;EL CARMEN DE BOLÍVAR;1324400091;ESE CENTRO DE SALUD GIOVANI CRISTINI;1324400091;06;CENTRO DE SALUD SAN ISIDRO;RURAL;CALLE PRINCIPAL SAN ISIDRO;San Isidro;;;20110413;806007801;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;EL CARMEN DE BOLÍVAR;1324400091;ESE CENTRO DE SALUD GIOVANI CRISTINI;1324400091;02;CENTRO DE SALUD MINUTO DE DIOS;URBANA;CALLE PRINCIPAL ZONA 1;;;;20030327;806007801;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;EL CARMEN DE BOLÍVAR;1324400091;ESE CENTRO DE SALUD GIOVANI CRISTINI;1324400091;07;CENTRO DE SALUD DE CARACOLI;RURAL;VIA PRINCIPAL CARACOLI;CARACOLI;;;20120208;806007801;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;EL CARMEN DE BOLÍVAR;1324400493;ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN;1324400493;01;ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN;URBANA;CALLE 23 # 56 - 32;MONTE CARMELO;13244000;EL CARMEN DE BOLÍVAR;20080130;900196346;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;EL CARMEN DE BOLÍVAR;1324400493;ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN;1324400493;04;ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN;URBANA;CALLE 25 CON KRA 40 ESQUINA;Santander;13244000;EL CARMEN DE BOLÍVAR;20181219;900196346;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;EL PEÑÓN;1326800021;ESE CENTRO DE SALUD CON CAMAS EL PEÑON BOLIVAR;1326800021;01;ESE CENTRO DE SALUD CON CAMAS EL PEÑON BOLIVAR;URBANA;BARRIO LAS DELICIAS TRANVE 7 NO 7-08;LAS DELICIAS;;;20180510;806011087;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;SI;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;HATILLO DE LOBA;1330000551;ESE HOSPITAL HATILLO DE LOBA;1330000551;01;ESE HOSPITAL HATILLO DE LOBA;URBANA;CALLE 8 CRA 6 # 6-25;SECTOR EL CARMEN;;;20071121;806013761;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;SI;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;06;CENTRO SALUD SAN PABLO;URBANA;AVDA. PRINCIPAL;San Pablo;;;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;01;CENTRO DE SALUD LA PAZ;URBANA;BARRIO LA PAZ;La Paz;;;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;02;CENTRO SALUD PASTRANA;URBANA;BARRIO PASTRANA;Pastrana;;;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;04;CENTRO SALUD YATÌ;URBANA;BARRIO YATÌ;Yatì;;;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;03;CENTRO SALUD BUENOS AIRES;URBANA;BUENOS AIRES;Buenos aires;;;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;13;SEDE ADMINISTRATIVA;URBANA;CALLE 16  # 27-49;BARRIO SANTA RITA;13430000;MAGANGUÉ;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;SI;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;11;CENTRO DE SALUD BARBOSA;RURAL;CALLE PRINCIPAL;barbosa;;;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;12;CENTRO SALUD COYONGAL;RURAL;CALLE PRINCIPAL;coyongal;;;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;08;CENTRO SALUD JUAN ARIAS;RURAL;CARRETERA NACIONAL;centro;;;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;05;CENTRO SALUD CAMILO;URBANA;CARRETERA NACIONAL;Camilo Torres;;;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;09;CENTRO DE SALUD BARRANCA DE YUCA;RURAL;CORREGIMIENTO BARRANCA DE YUCA;Calle iglesia;;;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;07;CENTRO SALUD CASCAJAL;RURAL;CORREGIMIENTO CASCAJAL;Calle iglesia;;;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000179;EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE;1343000179;10;CENTRO DE SALUD EL RETIRO;RURAL;CORREGIMIENTO EL RETIRO;calle principal;;;20110330;806013598;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;13;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAGANGUÉ;1343000492;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA;1343000492;01;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA;URBANA;AVDA. COLOMBIA #13-146;Avenica Colombia;13430000;MAGANGUÉ;20080116;900196347;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;MAGANGUÉ;1343000492;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA;1343000492;02;ESE HOSPITAL LA DIVINA MISERICORDIA SEDE OLAYA;URBANA;CALLE 17 NO. 8A-60;BARRIO OLAYA;13430000;MAGANGUÉ;20161028;900196347;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;MOMPÓS;1343000492;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA;1346800492;03;ESE HOSPITAL LA DIVINA MISERICORDIA SEDE SAN JUAN DE DIOS MOMPÓS;URBANA;CARRERA SEGUNDA NO. 19-63;Mompós;13468000;MOMPÓS;20170804;900196347;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;MOMPÓS;1343000492;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA;1346800492;04;ESE HOSPITAL LA DIVINA MISERICORDIA SEDE SAN JUAN DE DIOS MOMPÓS;URBANA;LA GRANJA CARRERA 2 # 2-281;LA GRANJA;13468000;MOMPÓS;20191213;900196347;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:13AM
Bolívar;MAHATES;1343300100;E.S.E. HOSPITAL LOCAL MAHATES;1343300100;01;E.S.E. HOSPITAL LOCAL MAHATES;URBANA;CALLE 18 # 41 -10 SANTANDER;SANTANDER;13433000;MAHATES;20160825;806007880;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;SI;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAHATES;1343300100;E.S.E. HOSPITAL LOCAL MAHATES;1343300100;12;PUESTO DE SALUD EVITAR;RURAL;CALLE EL ALAMBRE;POBLADO EVITAR;;;20160914;806007880;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAHATES;1343300100;E.S.E. HOSPITAL LOCAL MAHATES;1343300100;10;CENTRO DE SALUD FAMILIAR MALAGANA;RURAL;CALLE PRINCIPAL;CORREGIMIENTO DE MALAGANA;;;20160912;806007880;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAHATES;1343300100;E.S.E. HOSPITAL LOCAL MAHATES;1343300100;09;CENTRO DE SALUD FAMILIAR DE PALENQUE;RURAL;COREGIMIENTO DE SAN BASILIO DE PALENQUE;COREGIMIENTO DE SAN BASILIO DE PALENQUE;;;20160912;806007880;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAHATES;1343300100;E.S.E. HOSPITAL LOCAL MAHATES;1343300100;14;PUESTO DE SALUD MANDINGA;RURAL;CORREGIMIENTO MANDINGA;;13433009;MANDINGA;20160914;806007880;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAHATES;1343300100;E.S.E. HOSPITAL LOCAL MAHATES;1343300100;11;PUESTO DE SALUD GAMERO;RURAL;PLAZA PRINCIPAL;CORREGIMIENTO DE GAMERO;;;20160912;806007880;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MAHATES;1343300100;E.S.E. HOSPITAL LOCAL MAHATES;1343300100;13;PUESTODE SALUD SAN JUAQUIN;RURAL;PLAZA PRINCIPAL SECTOR EL CAMPO;EL CAMPO;13433005;SAN JOAQUÍN;20160914;806007880;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MARÍA LA BAJA;1344200163;HOSPITAL LOCAL MARIA LA BAJA ESE;1344200163;01;E.S.E HOSPITAL LOCAL MARIA LA BAJA;URBANA;CALLE 20 # 878;CHUMBUN;13442000;MARÍA LA BAJA;20030408;806010788;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;SI;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MARÍA LA BAJA;1344200163;HOSPITAL LOCAL MARIA LA BAJA ESE;1344200163;12;CENTRO DE SALUD ROSAS DE MAMPUJÁN;RURAL;CALLE 24  #3;manpujan;;;20160427;806010788;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MARÍA LA BAJA;1344200163;HOSPITAL LOCAL MARIA LA BAJA ESE;1344200163;08;PUESTO DE SALUD CORREA;RURAL;CORREGIMIENTO CORREA;;;;20030408;806010788;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MARÍA LA BAJA;1344200163;HOSPITAL LOCAL MARIA LA BAJA ESE;1344200163;10;PUESTO DE SALUD EL NISPERO;RURAL;CORREGIMIENTO EL NISPERO;;;;20030408;806010788;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MARÍA LA BAJA;1344200163;HOSPITAL LOCAL MARIA LA BAJA ESE;1344200163;09;PUESTO DE SALUD FLAMENCO;RURAL;CORREGIMIENTO FLAMENCO;;;;20030408;806010788;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MARÍA LA BAJA;1344200163;HOSPITAL LOCAL MARIA LA BAJA ESE;1344200163;05;PUESTO DE SALUD LOS BELLOS;RURAL;CORREGIMIENTO LOS BELLOS;;;;20030408;806010788;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MARÍA LA BAJA;1344200163;HOSPITAL LOCAL MARIA LA BAJA ESE;1344200163;07;PUESTO DE SALUD MATUYA;RURAL;CORREGIMIENTO MATUYA;;;;20030408;806010788;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MARÍA LA BAJA;1344200163;HOSPITAL LOCAL MARIA LA BAJA ESE;1344200163;06;PUESTO DE SALUD NUEVA FLORIDA;RURAL;CORREGIMIENTO NUEVA FLORIDA;;;;20030408;806010788;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MARÍA LA BAJA;1344200163;HOSPITAL LOCAL MARIA LA BAJA ESE;1344200163;11;PUESTO DE SALUD ÑANGUMA;RURAL;CORREGIMIENTO ÑANGUMA;;;;20030408;806010788;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MARÍA LA BAJA;1344200163;HOSPITAL LOCAL MARIA LA BAJA ESE;1344200163;04;PUESTO DE SALUD DE RETIRO NUEVO;RURAL;CORREGIMIENTO RETIRO NUEVO;;13442006;RETIRO NUEVO;20030408;806010788;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MARÍA LA BAJA;1344200163;HOSPITAL LOCAL MARIA LA BAJA ESE;1344200163;03;PUESTO DE SALUD DE SAN JOSE DE PLAYON;RURAL;CORREGIMIENTO SAN JOSE DE PLAYON;;;;20030408;806010788;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MARÍA LA BAJA;1344200163;HOSPITAL LOCAL MARIA LA BAJA ESE;1344200163;02;CENTRO DE SALUD DE SAN PABLO;RURAL;CORREGIMIENTO SAN PABLO;;;;20030408;806010788;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MONTECRISTO;1345800222;ESE CENTRO DE SALUD CON CAMAS DE MONTECRISTO;1345800222;01;ESE CENTRO DE SALUD CON CAMAS DE MONTECRISTO;URBANA;CALLE PRINCIPAL SECTOR CENTRAL;CENTRO;13458000;MONTECRISTO;20110330;806008930;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;SI;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MONTECRISTO;1345800222;ESE CENTRO DE SALUD CON CAMAS DE MONTECRISTO;1345800222;02;PUESTO DE SALUD DE REGENCIA;RURAL;CORREGIMIENTO DE REGENCIA;;13458005;PUEBLO NUEVO-REGENCIA;20120418;806008930;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MONTECRISTO;1345800222;ESE CENTRO DE SALUD CON CAMAS DE MONTECRISTO;1345800222;03;PUESTO DE SALUD PARAISO;RURAL;CORREGIMIENTO EL PARAISO;;13458003;PARAÍSO;20120418;806008930;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MOMPÓS;1346800078;ESE HOSPITAL LOCAL SANTA MARIA;1346800078;06;CENTRO DE SALUD MAC URBANO;URBANA;BARRIO ARIZA CORAZON DE JESUS;;;;20030325;806007257;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MOMPÓS;1346800078;ESE HOSPITAL LOCAL SANTA MARIA;1346800078;05;CENTRO DE SALUD DE LEON FACIOLINCE;URBANA;BARRIO LEON FACIOLINCE DE MOMPOX;;;;20030325;806007257;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MOMPÓS;1346800078;ESE HOSPITAL LOCAL SANTA MARIA;1346800078;01;E.S.E. HOSPITAL LOCAL SANTA MARIA DE MOMPOX BOLIVAR;URBANA;CARRERA TERESA # 24-01;SANTA MARIA;13468000;MOMPÓS;20030325;806007257;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;SI;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MOMPÓS;1346800078;ESE HOSPITAL LOCAL SANTA MARIA;1346800078;08;CENTRO DE SALUD LA RINCONADA;RURAL;CARRETERA PRINCIPAL;;13468013;LA RINCONADA;20120418;806007257;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MOMPÓS;1346800078;ESE HOSPITAL LOCAL SANTA MARIA;1346800078;03;CENTRO DE SALUD DE LAS BOQUILLAS;RURAL;COREGIMIENTO LAS BOQUILLAS;;13468014;LAS BOQUILLAS;20030325;806007257;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MOMPÓS;1346800078;ESE HOSPITAL LOCAL SANTA MARIA;1346800078;07;CENTRO DE SALUD CANDELARIA;RURAL;CORREGIMIENTO DE CANDELARIA;BARRIO ABAJO;13468002;CANDELARIA;20060517;806007257;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MOMPÓS;1346800078;ESE HOSPITAL LOCAL SANTA MARIA;1346800078;04;CENTRO DE SALUD DE GUATACA;RURAL;CORREGIMIENTO GUATACA;;;;20030325;806007257;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
Bolívar;MOMPÓS;1346800078;ESE HOSPITAL LOCAL SANTA MARIA;1346800078;02;CENTRO DE SALUD DE SANTA CRUZ;RURAL;CORREGIMIENTO SANTA CRUZ;;13468023;SANTA CRUZ;20030325;806007257;4;Pública;1;Instituciones - IPS;SI;1;MUNICIPAL;NO;SI;01;Fecha corte REPS: Oct 6 2020 10:28AM
